HDF,datetime,CCGT,OTHER,OIL,COAL,NUCLEAR
FUELHH,2022-12-06 01:30:00,12566.0,173.0,0,998,5258
FUELHH,2022-12-06 02:00:00,12273.0,137.0,0,998,5261
FUELHH,2022-12-06 02:30:00,12321.0,150.0,0,997,5256
FUELHH,2022-12-06 03:00:00,13005.0,156.0,0,1000,5259
FUELHH,2022-12-06 03:30:00,12413.0,134.0,0,1002,5264
FUELHH,2022-12-06 04:00:00,12363.0,138.0,0,1001,5260
FUELHH,2022-12-06 04:30:00,12254.0,136.0,0,999,5261
FUELHH,2022-12-06 05:00:00,13306.0,150.0,0,998,5259
FUELHH,2022-12-06 05:30:00,14075.0,146.0,0,997,5258
FUELHH,2022-12-06 06:00:00,16959.0,167.0,0,997,5258
FUELHH,2022-12-06 06:30:00,19114.0,267.0,0,994,5258
FUELHH,2022-12-06 07:00:00,20638.0,585.0,0,997,5262
FUELHH,2022-12-06 07:30:00,21465.0,820.0,0,996,5261
FUELHH,2022-12-06 08:00:00,22109.0,850.0,0,994,5260
FUELHH,2022-12-06 08:30:00,22384.0,922.0,0,992,5262
FUELHH,2022-12-06 09:00:00,22349.0,927.0,0,994,5260
FUELHH,2022-12-06 09:30:00,22397.0,860.0,0,993,5259
FUELHH,2022-12-06 10:00:00,22321.0,809.0,0,993,5258
FUELHH,2022-12-06 10:30:00,22240.0,775.0,0,996,5258
FUELHH,2022-12-06 11:00:00,22181.0,781.0,0,997,5254
FUELHH,2022-12-06 11:30:00,21990.0,826.0,0,999,5256
FUELHH,2022-12-06 12:00:00,21897.0,668.0,0,1001,5252
FUELHH,2022-12-06 12:30:00,21974.0,816.0,0,999,5256
FUELHH,2022-12-06 13:00:00,21884.0,857.0,0,1000,5252
FUELHH,2022-12-06 13:30:00,21504.0,822.0,0,998,5251
FUELHH,2022-12-06 14:00:00,21848.0,894.0,0,1001,5253
FUELHH,2022-12-06 14:30:00,21752.0,768.0,0,998,5254
FUELHH,2022-12-06 15:00:00,20634.0,719.0,0,997,5254
FUELHH,2022-12-06 15:30:00,21141.0,787.0,0,998,5255
FUELHH,2022-12-06 16:00:00,21848.0,1042.0,0,988,5255
FUELHH,2022-12-06 16:30:00,22273.0,1283.0,0,990,5258
FUELHH,2022-12-06 17:00:00,22166.0,1440.0,0,997,5260
FUELHH,2022-12-06 17:30:00,21500.0,1379.0,0,1144,5261
FUELHH,2022-12-06 18:00:00,21093.0,1001.0,0,1244,5260
FUELHH,2022-12-06 18:30:00,21417.0,766.0,0,1245,5262
FUELHH,2022-12-06 19:00:00,21817.0,708.0,0,1248,5262
FUELHH,2022-12-06 19:30:00,21858.0,686.0,0,1249,5261
FUELHH,2022-12-06 20:00:00,21517.0,289.0,0,1233,5261
FUELHH,2022-12-06 20:30:00,20656.0,190.0,0,1244,5260
FUELHH,2022-12-06 21:00:00,20185.0,159.0,0,1248,5259
FUELHH,2022-12-06 21:30:00,18767.0,136.0,0,1247,5263
FUELHH,2022-12-06 22:00:00,17552.0,137.0,0,1246,5260
FUELHH,2022-12-06 22:30:00,15862.0,143.0,0,1242,5264
FUELHH,2022-12-06 23:00:00,13216.0,147.0,0,1241,5262
FUELHH,2022-12-06 23:30:00,12409.0,166.0,0,1240,5259
FUELHH,2022-12-07 00:00:00,11999.0,161.0,0,1243,5260
FUELHH,2022-12-07 00:30:00,11976.0,270.0,0,1247,5263
FUELHH,2022-12-07 01:00:00,11274.0,245.0,0,1244,5261
FUELHH,2022-12-07 01:30:00,10900.0,160.0,0,1246,5260
FUELHH,2022-12-07 02:00:00,10445.0,149.0,0,1246,5259
FUELHH,2022-12-07 02:30:00,10379.0,140.0,0,1241,5261
FUELHH,2022-12-07 03:00:00,10202.0,133.0,0,1243,5261
FUELHH,2022-12-07 03:30:00,10275.0,143.0,0,1247,5260
FUELHH,2022-12-07 04:00:00,10505.0,137.0,0,1248,5263
FUELHH,2022-12-07 04:30:00,10454.0,158.0,0,1246,5259
FUELHH,2022-12-07 05:00:00,10835.0,143.0,0,1247,5259
FUELHH,2022-12-07 05:30:00,12482.0,157.0,0,1242,5258
FUELHH,2022-12-07 06:00:00,15776.0,192.0,0,1246,5256
FUELHH,2022-12-07 06:30:00,18516.0,157.0,0,1243,5256
FUELHH,2022-12-07 07:00:00,20174.0,287.0,0,1243,5255
FUELHH,2022-12-07 07:30:00,21593.0,712.0,0,1233,5258
FUELHH,2022-12-07 08:00:00,21919.0,926.0,0,1237,5256
FUELHH,2022-12-07 08:30:00,22050.0,973.0,0,1243,5257
FUELHH,2022-12-07 09:00:00,22036.0,985.0,0,1235,5257
FUELHH,2022-12-07 09:30:00,22295.0,885.0,0,1250,5255
FUELHH,2022-12-07 10:00:00,22548.0,880.0,0,1240,5256
FUELHH,2022-12-07 10:30:00,22386.0,930.0,0,1238,5256
FUELHH,2022-12-07 11:00:00,22539.0,555.0,0,1213,5254
FUELHH,2022-12-07 11:30:00,22572.0,520.0,0,1203,5255
FUELHH,2022-12-07 12:00:00,22422.0,733.0,0,1237,5254
FUELHH,2022-12-07 12:30:00,22335.0,687.0,0,1269,5254
FUELHH,2022-12-07 13:00:00,22246.0,720.0,0,1265,5253
FUELHH,2022-12-07 13:30:00,22263.0,648.0,0,1266,5254
FUELHH,2022-12-07 14:00:00,22531.0,558.0,0,1280,5255
FUELHH,2022-12-07 14:30:00,22574.0,518.0,0,1290,5256
FUELHH,2022-12-07 15:00:00,22625.0,791.0,0,1281,5258
FUELHH,2022-12-07 15:30:00,22679.0,830.0,0,1287,5254
FUELHH,2022-12-07 16:00:00,22678.0,931.0,0,1282,5257
FUELHH,2022-12-07 16:30:00,23076.0,1284.0,0,1287,5259
FUELHH,2022-12-07 17:00:00,22822.0,1454.0,0,1288,5255
FUELHH,2022-12-07 17:30:00,22632.0,1405.0,0,1290,5255
FUELHH,2022-12-07 18:00:00,22804.0,983.0,0,1290,5257
FUELHH,2022-12-07 18:30:00,22699.0,775.0,0,1288,5256
FUELHH,2022-12-07 19:00:00,22267.0,473.0,0,1287,5256
FUELHH,2022-12-07 19:30:00,21682.0,368.0,0,1286,5254
FUELHH,2022-12-07 20:00:00,21688.0,237.0,0,1290,5255
FUELHH,2022-12-07 20:30:00,21276.0,143.0,0,1290,5258
FUELHH,2022-12-07 21:00:00,20599.0,136.0,0,1290,5259
FUELHH,2022-12-07 21:30:00,19218.0,155.0,0,1291,5254
FUELHH,2022-12-07 22:00:00,18113.0,133.0,0,1288,5259
FUELHH,2022-12-07 22:30:00,16604.0,146.0,0,1287,5258
FUELHH,2022-12-07 23:00:00,16250.0,149.0,0,1285,5261
FUELHH,2022-12-07 23:30:00,15592.0,155.0,0,1288,5258
FUELHH,2022-12-08 00:00:00,14719.0,144.0,0,1290,5260
FUELHH,2022-12-08 00:30:00,14941.0,154.0,0,1290,5260
FUELHH,2022-12-08 01:00:00,14253.0,135.0,0,1290,5263
FUELHH,2022-12-08 01:30:00,13302.0,135.0,0,1281,5263
FUELHH,2022-12-08 02:00:00,12252.0,161.0,0,1287,5260
FUELHH,2022-12-08 02:30:00,12616.0,139.0,0,1286,5263
FUELHH,2022-12-08 03:00:00,12923.0,149.0,0,1286,5263
FUELHH,2022-12-08 03:30:00,13032.0,146.0,0,1285,5261
FUELHH,2022-12-08 04:00:00,13795.0,137.0,0,1277,5265
FUELHH,2022-12-08 04:30:00,13124.0,147.0,0,1286,5265
FUELHH,2022-12-08 05:00:00,15042.0,148.0,0,1286,5262
FUELHH,2022-12-08 05:30:00,15923.0,139.0,0,1289,5260
FUELHH,2022-12-08 06:00:00,17574.0,164.0,0,1291,5260
FUELHH,2022-12-08 06:30:00,19774.0,136.0,0,1281,5260
FUELHH,2022-12-08 07:00:00,20523.0,361.0,0,1286,5258
FUELHH,2022-12-08 07:30:00,21987.0,476.0,0,1285,5259
FUELHH,2022-12-08 08:00:00,22100.0,504.0,0,1289,5256
FUELHH,2022-12-08 08:30:00,22410.0,541.0,0,1282,5260
FUELHH,2022-12-08 09:00:00,22618.0,571.0,0,1288,5260
FUELHH,2022-12-08 09:30:00,22658.0,551.0,0,1289,5260
FUELHH,2022-12-08 10:00:00,22653.0,526.0,0,1290,5259
FUELHH,2022-12-08 10:30:00,22342.0,505.0,0,1289,5260
FUELHH,2022-12-08 11:00:00,22027.0,314.0,0,1288,5259
FUELHH,2022-12-08 11:30:00,22138.0,228.0,0,1287,5259
FUELHH,2022-12-08 12:00:00,22100.0,259.0,0,1298,5257
FUELHH,2022-12-08 12:30:00,22440.0,300.0,0,1303,5260
FUELHH,2022-12-08 13:00:00,22590.0,435.0,0,1303,5259
FUELHH,2022-12-08 13:30:00,22795.0,579.0,0,1288,5262
FUELHH,2022-12-08 14:00:00,22575.0,518.0,0,1282,5262
FUELHH,2022-12-08 14:30:00,22936.0,554.0,0,1280,5260
FUELHH,2022-12-08 15:00:00,23018.0,492.0,0,1283,5259
FUELHH,2022-12-08 15:30:00,23068.0,725.0,0,1284,5260
FUELHH,2022-12-08 16:00:00,22826.0,831.0,0,1283,5260
FUELHH,2022-12-08 16:30:00,22878.0,1264.0,0,1284,5260
FUELHH,2022-12-08 17:00:00,23211.0,1426.0,0,1286,5263
FUELHH,2022-12-08 17:30:00,22847.0,1394.0,0,1284,5264
FUELHH,2022-12-08 18:00:00,23043.0,939.0,0,1282,5264
FUELHH,2022-12-08 18:30:00,23058.0,801.0,0,1284,5263
FUELHH,2022-12-08 19:00:00,23120.0,734.0,0,1282,5265
FUELHH,2022-12-08 19:30:00,23349.0,437.0,0,1287,5266
FUELHH,2022-12-08 20:00:00,23251.0,261.0,0,1284,5268
FUELHH,2022-12-08 20:30:00,22692.0,174.0,0,1289,5265
FUELHH,2022-12-08 21:00:00,22815.0,249.0,0,1289,5266
FUELHH,2022-12-08 21:30:00,22088.0,149.0,0,1288,5264
FUELHH,2022-12-08 22:00:00,22520.0,200.0,0,1288,5262
FUELHH,2022-12-08 22:30:00,20990.0,138.0,0,1288,5262
FUELHH,2022-12-08 23:00:00,20520.0,171.0,0,1288,5259
FUELHH,2022-12-08 23:30:00,20021.0,375.0,0,1278,5261
FUELHH,2022-12-09 00:00:00,18874.0,469.0,0,1262,5262
FUELHH,2022-12-09 00:30:00,18571.0,419.0,0,1259,5264
FUELHH,2022-12-09 01:00:00,17433.0,153.0,0,1280,5262
FUELHH,2022-12-09 01:30:00,17029.0,142.0,0,1276,5263
FUELHH,2022-12-09 02:00:00,16669.0,185.0,0,1288,5260
FUELHH,2022-12-09 02:30:00,16584.0,144.0,0,1286,5259
FUELHH,2022-12-09 03:00:00,16626.0,162.0,0,1290,5259
FUELHH,2022-12-09 03:30:00,16540.0,141.0,0,1290,5259
FUELHH,2022-12-09 04:00:00,16873.0,142.0,0,1293,5258
FUELHH,2022-12-09 04:30:00,16575.0,163.0,0,1292,5259
FUELHH,2022-12-09 05:00:00,16457.0,139.0,0,1287,5257
FUELHH,2022-12-09 05:30:00,17071.0,167.0,0,1287,5260
FUELHH,2022-12-09 06:00:00,17436.0,172.0,0,1288,5262
FUELHH,2022-12-09 06:30:00,19973.0,164.0,0,1286,5261
FUELHH,2022-12-09 07:00:00,20982.0,254.0,0,1283,5261
FUELHH,2022-12-09 07:30:00,21764.0,632.0,0,1281,5260
FUELHH,2022-12-09 08:00:00,22236.0,675.0,0,1285,5261
FUELHH,2022-12-09 08:30:00,23041.0,773.0,0,1279,5264
FUELHH,2022-12-09 09:00:00,23078.0,827.0,0,1286,5260
FUELHH,2022-12-09 09:30:00,22989.0,953.0,0,1278,5264
FUELHH,2022-12-09 10:00:00,22144.0,966.0,0,1279,5261
FUELHH,2022-12-09 10:30:00,22258.0,612.0,0,1283,5261
FUELHH,2022-12-09 11:00:00,22080.0,334.0,0,1286,5261
FUELHH,2022-12-09 11:30:00,22073.0,477.0,0,1256,5264
FUELHH,2022-12-09 12:00:00,23158.0,692.0,0,1131,5265
FUELHH,2022-12-09 12:30:00,22798.0,484.0,0,1196,5254
FUELHH,2022-12-09 13:00:00,22365.0,324.0,0,1282,5252
FUELHH,2022-12-09 13:30:00,22439.0,250.0,0,1279,5254
FUELHH,2022-12-09 14:00:00,23138.0,338.0,0,1283,5251
FUELHH,2022-12-09 14:30:00,23271.0,426.0,0,1282,5246
FUELHH,2022-12-09 15:00:00,22444.0,417.0,0,1283,5243
FUELHH,2022-12-09 15:30:00,23065.0,675.0,0,1286,5244
FUELHH,2022-12-09 16:00:00,23249.0,798.0,0,1286,5243
FUELHH,2022-12-09 16:30:00,23935.0,1046.0,0,1284,5236
FUELHH,2022-12-09 17:00:00,24079.0,1322.0,0,1280,5233
FUELHH,2022-12-09 17:30:00,23625.0,1475.0,0,1282,5231
FUELHH,2022-12-09 18:00:00,23212.0,1183.0,0,1287,5232
FUELHH,2022-12-09 18:30:00,22992.0,883.0,0,1281,5235
FUELHH,2022-12-09 19:00:00,22194.0,761.0,0,1286,5232
FUELHH,2022-12-09 19:30:00,21411.0,677.0,0,1280,5219
FUELHH,2022-12-09 20:00:00,22043.0,516.0,0,1286,5210
FUELHH,2022-12-09 20:30:00,21592.0,250.0,0,1283,5216
FUELHH,2022-12-09 21:00:00,21635.0,198.0,0,1281,5220
FUELHH,2022-12-09 21:30:00,20439.0,151.0,0,1285,5219
FUELHH,2022-12-09 22:00:00,22036.0,173.0,0,1284,5220
FUELHH,2022-12-09 22:30:00,21247.0,168.0,0,1286,5230
FUELHH,2022-12-09 23:00:00,18432.0,157.0,0,1287,5230
FUELHH,2022-12-09 23:30:00,17702.0,140.0,0,1281,5237
FUELHH,2022-12-10 00:00:00,17811.0,145.0,0,1280,5244
FUELHH,2022-12-10 00:30:00,18441.0,187.0,0,1288,5249
FUELHH,2022-12-10 01:00:00,18375.0,147.0,0,1289,5257
FUELHH,2022-12-10 01:30:00,17666.0,138.0,0,1289,5259
FUELHH,2022-12-10 02:00:00,16600.0,138.0,0,1287,5263
FUELHH,2022-12-10 02:30:00,16387.0,139.0,0,1282,5045
FUELHH,2022-12-10 03:00:00,16137.0,164.0,0,1229,5058
FUELHH,2022-12-10 03:30:00,16138.0,150.0,0,1271,5088
FUELHH,2022-12-10 04:00:00,16279.0,156.0,0,1288,5111
FUELHH,2022-12-10 04:30:00,16180.0,155.0,0,1283,5109
FUELHH,2022-12-10 05:00:00,17010.0,136.0,0,1288,5120
FUELHH,2022-12-10 05:30:00,16987.0,146.0,0,1287,5116
FUELHH,2022-12-10 06:00:00,17444.0,149.0,0,1288,5130
FUELHH,2022-12-10 06:30:00,18201.0,134.0,0,1292,5167
FUELHH,2022-12-10 07:00:00,19548.0,140.0,0,1287,5213
FUELHH,2022-12-10 07:30:00,20298.0,161.0,0,1282,5218
FUELHH,2022-12-10 08:00:00,21164.0,156.0,0,1286,5217
FUELHH,2022-12-10 08:30:00,21910.0,290.0,0,1291,5216
FUELHH,2022-12-10 09:00:00,21907.0,358.0,0,1286,5221
FUELHH,2022-12-10 09:30:00,21983.0,424.0,0,1288,5224
FUELHH,2022-12-10 10:00:00,21894.0,346.0,0,1268,5224
FUELHH,2022-12-10 10:30:00,21953.0,226.0,0,1282,5227
FUELHH,2022-12-10 11:00:00,21694.0,177.0,0,1285,5221
FUELHH,2022-12-10 11:30:00,21722.0,155.0,0,1288,5230
FUELHH,2022-12-10 12:00:00,21892.0,163.0,0,1290,5252
FUELHH,2022-12-10 12:30:00,21942.0,162.0,0,1288,5265
FUELHH,2022-12-10 13:00:00,21927.0,161.0,0,1292,5338
FUELHH,2022-12-10 13:30:00,21896.0,158.0,0,1291,5517
FUELHH,2022-12-10 14:00:00,21913.0,185.0,0,1289,5520
FUELHH,2022-12-10 14:30:00,22071.0,257.0,0,1290,5521
FUELHH,2022-12-10 15:00:00,22147.0,229.0,0,1285,5537
FUELHH,2022-12-10 15:30:00,22078.0,281.0,0,1288,5556
FUELHH,2022-12-10 16:00:00,22165.0,545.0,0,1288,5567
FUELHH,2022-12-10 16:30:00,22568.0,744.0,0,1289,5583
FUELHH,2022-12-10 17:00:00,22818.0,924.0,0,1293,5579
FUELHH,2022-12-10 17:30:00,22769.0,1002.0,0,1290,5555
FUELHH,2022-12-10 18:00:00,22843.0,681.0,0,1289,5556
FUELHH,2022-12-10 18:30:00,22217.0,507.0,0,1289,5558
FUELHH,2022-12-10 19:00:00,21638.0,408.0,0,1286,5555
FUELHH,2022-12-10 19:30:00,21249.0,181.0,0,1283,5556
FUELHH,2022-12-10 20:00:00,21764.0,138.0,0,1278,5554
FUELHH,2022-12-10 20:30:00,20874.0,139.0,0,1278,5555
FUELHH,2022-12-10 21:00:00,21782.0,187.0,0,1283,5556
FUELHH,2022-12-10 21:30:00,21382.0,183.0,0,1288,5554
FUELHH,2022-12-10 22:00:00,22106.0,163.0,0,1286,5554
FUELHH,2022-12-10 22:30:00,21033.0,192.0,0,1285,5553
FUELHH,2022-12-10 23:00:00,17871.0,146.0,0,1287,5554
FUELHH,2022-12-10 23:30:00,16877.0,155.0,0,1284,5553
FUELHH,2022-12-11 00:00:00,16759.0,148.0,0,1289,5553
FUELHH,2022-12-11 00:30:00,17402.0,154.0,0,1285,5554
FUELHH,2022-12-11 01:00:00,17431.0,159.0,0,1290,5547
FUELHH,2022-12-11 01:30:00,17316.0,145.0,0,1289,5547
FUELHH,2022-12-11 02:00:00,17006.0,164.0,0,1283,5553
FUELHH,2022-12-11 02:30:00,16347.0,177.0,0,1283,5556
FUELHH,2022-12-11 03:00:00,16157.0,155.0,0,1287,5556
FUELHH,2022-12-11 03:30:00,16098.0,148.0,0,1286,5559
FUELHH,2022-12-11 04:00:00,16199.0,169.0,0,1288,5557
FUELHH,2022-12-11 04:30:00,16243.0,149.0,0,1287,5559
FUELHH,2022-12-11 05:00:00,16029.0,155.0,0,1287,5561
FUELHH,2022-12-11 05:30:00,16138.0,154.0,0,1285,5567
FUELHH,2022-12-11 06:00:00,16785.0,171.0,0,1292,5579
FUELHH,2022-12-11 06:30:00,17427.0,158.0,0,1291,5578
FUELHH,2022-12-11 07:00:00,19323.0,153.0,0,1288,5581
FUELHH,2022-12-11 07:30:00,20187.0,195.0,0,1289,5581
FUELHH,2022-12-11 08:00:00,20659.0,190.0,0,1289,5584
FUELHH,2022-12-11 08:30:00,21411.0,402.0,0,1283,5593
FUELHH,2022-12-11 09:00:00,20225.0,222.0,0,1290,5606
FUELHH,2022-12-11 09:30:00,21250.0,186.0,0,1243,5621
FUELHH,2022-12-11 10:00:00,21704.0,223.0,0,1276,5637
FUELHH,2022-12-11 10:30:00,22021.0,329.0,0,1243,5653
FUELHH,2022-12-11 11:00:00,21872.0,324.0,0,1280,5666
FUELHH,2022-12-11 11:30:00,22051.0,355.0,0,1291,5677
FUELHH,2022-12-11 12:00:00,22342.0,265.0,0,1286,5677
FUELHH,2022-12-11 12:30:00,22489.0,361.0,0,1278,5685
FUELHH,2022-12-11 13:00:00,22387.0,321.0,0,1282,5690
FUELHH,2022-12-11 13:30:00,22407.0,289.0,0,1290,5691
FUELHH,2022-12-11 14:00:00,22460.0,279.0,0,1290,5693
FUELHH,2022-12-11 14:30:00,22499.0,360.0,0,1287,5694
FUELHH,2022-12-11 15:00:00,22553.0,425.0,0,1287,5691
FUELHH,2022-12-11 15:30:00,23108.0,541.0,0,1285,5693
FUELHH,2022-12-11 16:00:00,23576.0,840.0,0,1287,5692
FUELHH,2022-12-11 16:30:00,23787.0,1132.0,0,1288,5697
FUELHH,2022-12-11 17:00:00,24125.0,1373.0,0,1291,5702
FUELHH,2022-12-11 17:30:00,24171.0,1349.0,0,1289,5700
FUELHH,2022-12-11 18:00:00,23982.0,1004.0,0,1287,5700
FUELHH,2022-12-11 18:30:00,23722.0,845.0,0,1287,5699
FUELHH,2022-12-11 19:00:00,23498.0,775.0,0,1283,5699
FUELHH,2022-12-11 19:30:00,23115.0,468.0,0,1284,5700
FUELHH,2022-12-11 20:00:00,23358.0,348.0,0,1288,5699
FUELHH,2022-12-11 20:30:00,22944.0,229.0,0,1289,5701
FUELHH,2022-12-11 21:00:00,23283.0,322.0,0,1285,5712
FUELHH,2022-12-11 21:30:00,22435.0,207.0,0,1284,5709
FUELHH,2022-12-11 22:00:00,22386.0,152.0,0,1282,5715
FUELHH,2022-12-11 22:30:00,21413.0,156.0,0,1290,5722
FUELHH,2022-12-11 23:00:00,21797.0,144.0,0,1287,5728
FUELHH,2022-12-11 23:30:00,21380.0,158.0,0,1290,5730
FUELHH,2022-12-12 00:00:00,21179.0,138.0,0,1287,5730
FUELHH,2022-12-12 00:30:00,21578.0,163.0,0,1289,5729
FUELHH,2022-12-12 01:00:00,21390.0,147.0,0,1289,5730
FUELHH,2022-12-12 01:30:00,20877.0,152.0,0,1285,5743
FUELHH,2022-12-12 02:00:00,20249.0,146.0,0,1286,5744
FUELHH,2022-12-12 02:30:00,19990.0,138.0,0,1287,5745
FUELHH,2022-12-12 03:00:00,20102.0,157.0,0,1286,5753
FUELHH,2022-12-12 03:30:00,20117.0,147.0,0,1288,5756
FUELHH,2022-12-12 04:00:00,20610.0,142.0,0,1290,5755
FUELHH,2022-12-12 04:30:00,20293.0,154.0,0,1288,5756
FUELHH,2022-12-12 05:00:00,20610.0,144.0,0,1289,5757
FUELHH,2022-12-12 05:30:00,21127.0,180.0,0,1287,5761
FUELHH,2022-12-12 06:00:00,20780.0,280.0,0,1278,5764
FUELHH,2022-12-12 06:30:00,22254.0,486.0,0,1280,5768
FUELHH,2022-12-12 07:00:00,22506.0,889.0,0,1288,5758
FUELHH,2022-12-12 07:30:00,23446.0,1046.0,0,1286,5751
FUELHH,2022-12-12 08:00:00,24379.0,1047.0,0,1289,5753
FUELHH,2022-12-12 08:30:00,24591.0,1219.0,0,1288,5759
FUELHH,2022-12-12 09:00:00,24583.0,926.0,0,1290,5764
FUELHH,2022-12-12 09:30:00,25249.0,789.0,0,1289,5769
FUELHH,2022-12-12 10:00:00,25230.0,688.0,0,1286,5769
FUELHH,2022-12-12 10:30:00,25280.0,656.0,0,1287,5767
FUELHH,2022-12-12 11:00:00,24774.0,709.0,0,1288,5778
FUELHH,2022-12-12 11:30:00,24571.0,725.0,0,1288,5793
FUELHH,2022-12-12 12:00:00,24650.0,770.0,0,1290,5791
FUELHH,2022-12-12 12:30:00,24514.0,792.0,0,1290,5792
FUELHH,2022-12-12 13:00:00,24308.0,845.0,0,1289,5789
FUELHH,2022-12-12 13:30:00,23959.0,835.0,0,1287,5788
FUELHH,2022-12-12 14:00:00,23798.0,902.0,0,1286,5787
FUELHH,2022-12-12 14:30:00,23567.0,924.0,0,1286,5785
FUELHH,2022-12-12 15:00:00,24014.0,836.0,0,1288,5786
FUELHH,2022-12-12 15:30:00,24135.0,860.0,0,1284,5785
FUELHH,2022-12-12 16:00:00,24560.0,846.0,0,1288,5786
FUELHH,2022-12-12 16:30:00,24610.0,1420.0,0,1288,5785
FUELHH,2022-12-12 17:00:00,24561.0,1677.0,0,1283,5791
FUELHH,2022-12-12 17:30:00,24133.0,1766.0,0,1287,5798
FUELHH,2022-12-12 18:00:00,24367.0,897.0,0,1288,5803
FUELHH,2022-12-12 18:30:00,24159.0,482.0,0,1287,5801
FUELHH,2022-12-12 19:00:00,23811.0,478.0,0,1288,5804
FUELHH,2022-12-12 19:30:00,23063.0,686.0,0,1288,5806
FUELHH,2022-12-12 20:00:00,22562.0,656.0,0,1289,5805
FUELHH,2022-12-12 20:30:00,21672.0,372.0,0,1288,5803
FUELHH,2022-12-12 21:00:00,21746.0,308.0,0,1286,5805
FUELHH,2022-12-12 21:30:00,20337.0,276.0,0,1289,5811
FUELHH,2022-12-12 22:00:00,21869.0,269.0,0,1289,5815
FUELHH,2022-12-12 22:30:00,20880.0,197.0,0,1288,5816
FUELHH,2022-12-12 23:00:00,21519.0,178.0,0,1288,5815
FUELHH,2022-12-12 23:30:00,21342.0,152.0,0,1290,5825
FUELHH,2022-12-13 00:00:00,21501.0,150.0,0,1292,5832
FUELHH,2022-12-13 00:30:00,21974.0,171.0,0,1287,5829
FUELHH,2022-12-13 01:00:00,21918.0,152.0,0,1287,5829
FUELHH,2022-12-13 01:30:00,21548.0,148.0,0,1287,5836
FUELHH,2022-12-13 02:00:00,21267.0,147.0,0,1286,5838
FUELHH,2022-12-13 02:30:00,21161.0,155.0,0,1284,5838
FUELHH,2022-12-13 03:00:00,21072.0,149.0,0,1287,5841
FUELHH,2022-12-13 03:30:00,20518.0,166.0,0,1282,5841
FUELHH,2022-12-13 04:00:00,21305.0,161.0,0,1287,5841
FUELHH,2022-12-13 04:30:00,21024.0,142.0,0,1292,5840
FUELHH,2022-12-13 05:00:00,21413.0,147.0,0,1288,5842
FUELHH,2022-12-13 05:30:00,20859.0,192.0,0,1287,5843
FUELHH,2022-12-13 06:00:00,20261.0,270.0,0,1289,5841
FUELHH,2022-12-13 06:30:00,21133.0,553.0,0,1290,5845
FUELHH,2022-12-13 07:00:00,21947.0,853.0,0,1288,5844
FUELHH,2022-12-13 07:30:00,22488.0,1174.0,0,1287,5841
FUELHH,2022-12-13 08:00:00,23436.0,874.0,0,1289,5841
FUELHH,2022-12-13 08:30:00,24002.0,977.0,0,1287,5841
FUELHH,2022-12-13 09:00:00,23864.0,970.0,0,1288,5841
FUELHH,2022-12-13 09:30:00,23994.0,993.0,0,1287,5844
FUELHH,2022-12-13 10:00:00,24170.0,976.0,0,1283,5843
FUELHH,2022-12-13 10:30:00,24253.0,1047.0,0,1288,5842
FUELHH,2022-12-13 11:00:00,24125.0,903.0,0,1288,5843
FUELHH,2022-12-13 11:30:00,24168.0,828.0,0,1288,5841
FUELHH,2022-12-13 12:00:00,24514.0,772.0,0,1285,5839
FUELHH,2022-12-13 12:30:00,24581.0,761.0,0,1290,5837
FUELHH,2022-12-13 13:00:00,24311.0,674.0,0,1288,5841
FUELHH,2022-12-13 13:30:00,24167.0,692.0,0,1289,5837
FUELHH,2022-12-13 14:00:00,24149.0,780.0,0,1290,5840
FUELHH,2022-12-13 14:30:00,24271.0,836.0,0,1290,5841
FUELHH,2022-12-13 15:00:00,24560.0,951.0,0,1286,5841
FUELHH,2022-12-13 15:30:00,24455.0,936.0,0,1287,5840
FUELHH,2022-12-13 16:00:00,24718.0,1003.0,0,1286,5843
FUELHH,2022-12-13 16:30:00,25061.0,1356.0,0,1291,5844
FUELHH,2022-12-13 17:00:00,24221.0,1653.0,0,1291,5843
FUELHH,2022-12-13 17:30:00,24020.0,1608.0,0,1293,5842
FUELHH,2022-12-13 18:00:00,23923.0,1254.0,0,1290,5845
FUELHH,2022-12-13 18:30:00,23883.0,886.0,0,1290,5847
FUELHH,2022-12-13 19:00:00,23187.0,600.0,0,1289,5845
FUELHH,2022-12-13 19:30:00,22483.0,434.0,0,1291,5848
FUELHH,2022-12-13 20:00:00,22229.0,401.0,0,1289,5842
FUELHH,2022-12-13 20:30:00,21401.0,254.0,0,1290,5845
FUELHH,2022-12-13 21:00:00,22775.0,296.0,0,1286,5846
FUELHH,2022-12-13 21:30:00,21655.0,219.0,0,1285,5841
FUELHH,2022-12-13 22:00:00,20980.0,263.0,0,1283,5843
FUELHH,2022-12-13 22:30:00,19669.0,204.0,0,1286,5843
FUELHH,2022-12-13 23:00:00,19334.0,198.0,0,1285,5846
FUELHH,2022-12-13 23:30:00,18885.0,186.0,0,1287,5844
FUELHH,2022-12-14 00:00:00,18313.0,148.0,0,1286,5842
FUELHH,2022-12-14 00:30:00,18483.0,171.0,0,1287,5845
FUELHH,2022-12-14 01:00:00,18113.0,153.0,0,1288,5844
FUELHH,2022-12-14 01:30:00,17799.0,146.0,0,1288,5856
FUELHH,2022-12-14 02:00:00,17503.0,138.0,0,1289,5853
FUELHH,2022-12-14 02:30:00,17373.0,152.0,0,1289,5840
